sensor_id,date,reading,sensors_sensor_parameter,sensors_station_id
642,2018-09-07 13:00:00,11.3334,NO2,114
642,2018-09-07 12:00:00,12.7021,NO2,114
642,2018-09-07 11:00:00,15.3369,NO2,114
642,2018-09-07 10:00:00,16.7608,NO2,114
642,2018-09-07 09:00:00,19.4419,NO2,114
642,2018-09-07 08:00:00,23.6907,NO2,114
642,2018-09-07 07:00:00,16.8755,NO2,114
642,2018-09-07 06:00:00,17.9362,NO2,114
642,2018-09-07 05:00:00,17.4279,NO2,114
642,2018-09-07 04:00:00,15.6471,NO2,114
642,2018-09-07 03:00:00,16.7396,NO2,114
642,2018-09-07 02:00:00,18.7812,NO2,114
642,2018-09-07 01:00:00,18.8199,NO2,114
642,2018-09-07 00:00:00,21.1834,NO2,114
642,2018-09-06 23:00:00,25.9352,NO2,114
642,2018-09-06 22:00:00,27.6449,NO2,114
642,2018-09-06 21:00:00,27.9083,NO2,114
642,2018-09-06 20:00:00,27.7798,NO2,114
642,2018-09-06 19:00:00,12.7658,NO2,114
642,2018-09-06 18:00:00,10.7391,NO2,114
642,2018-09-06 17:00:00,10.7231,NO2,114
642,2018-09-06 16:00:00,10.0571,NO2,114
642,2018-09-06 15:00:00,9.60408,NO2,114
642,2018-09-06 14:00:00,9.9987,NO2,114
642,2018-09-06 13:00:00,10.2,NO2,114
642,2018-09-06 12:00:00,12.4259,NO2,114
642,2018-09-06 11:00:00,18.4227,NO2,114
642,2018-09-06 10:00:00,20.5205,NO2,114
642,2018-09-06 09:00:00,27.2731,NO2,114
642,2018-09-06 08:00:00,32.5013,NO2,114
642,2018-09-06 07:00:00,28.8276,NO2,114
642,2018-09-06 06:00:00,25.0191,NO2,114
642,2018-09-06 05:00:00,33.1971,NO2,114
642,2018-09-06 04:00:00,39.8211,NO2,114
642,2018-09-06 03:00:00,41.8053,NO2,114
642,2018-09-06 02:00:00,49.302,NO2,114
642,2018-09-06 01:00:00,57.2644,NO2,114
642,2018-09-06 00:00:00,54.4139,NO2,114
642,2018-09-05 23:00:00,53.9524,NO2,114
642,2018-09-05 22:00:00,44.5045,NO2,114
642,2018-09-05 21:00:00,38.0796,NO2,114
642,2018-09-05 20:00:00,26.2289,NO2,114
642,2018-09-05 19:00:00,8.98906,NO2,114
642,2018-09-05 18:00:00,6.32182,NO2,114
642,2018-09-05 17:00:00,5.69935,NO2,114
642,2018-09-05 16:00:00,5.90702,NO2,114
642,2018-09-05 15:00:00,6.98624,NO2,114
642,2018-09-05 14:00:00,8.28321,NO2,114
642,2018-09-05 13:00:00,8.9216,NO2,114
642,2018-09-05 12:00:00,9.08837,NO2,114
642,2018-09-05 11:00:00,14.485,NO2,114
642,2018-09-05 10:00:00,25.3908,NO2,114
642,2018-09-05 09:00:00,32.8455,NO2,114
642,2018-09-05 08:00:00,39.4961,NO2,114
642,2018-09-05 07:00:00,39.4414,NO2,114
642,2018-09-05 06:00:00,32.1694,NO2,114
642,2018-09-05 05:00:00,30.6021,NO2,114
642,2018-09-05 04:00:00,30.6993,NO2,114
642,2018-09-05 03:00:00,33.2667,NO2,114
642,2018-09-05 02:00:00,31.7976,NO2,114
642,2018-09-05 01:00:00,32.3988,NO2,114
644,2018-09-07 13:00:00,117.033,O3,114
644,2018-09-07 12:00:00,102.173,O3,114
644,2018-09-07 11:00:00,76.0478,O3,114
644,2018-09-07 10:00:00,50.0628,O3,114
644,2018-09-07 09:00:00,32.8606,O3,114
644,2018-09-07 08:00:00,15.9206,O3,114
644,2018-09-07 07:00:00,16.4261,O3,114
644,2018-09-07 06:00:00,12.1011,O3,114
644,2018-09-07 05:00:00,13.4522,O3,114
644,2018-09-07 04:00:00,21.33,O3,114
644,2018-09-07 03:00:00,21.8122,O3,114
644,2018-09-07 02:00:00,24.5256,O3,114
644,2018-09-07 01:00:00,39.4233,O3,114
644,2018-09-07 00:00:00,48.69,O3,114
644,2018-09-06 23:00:00,39.4933,O3,114
644,2018-09-06 22:00:00,48.5411,O3,114
644,2018-09-06 21:00:00,54.7511,O3,114
644,2018-09-06 20:00:00,57.0756,O3,114
644,2018-09-06 19:00:00,99.6611,O3,114
644,2018-09-06 18:00:00,104.677,O3,114
644,2018-09-06 17:00:00,110.444,O3,114
644,2018-09-06 16:00:00,118.093,O3,114
644,2018-09-06 15:00:00,114.473,O3,114
644,2018-09-06 14:00:00,106.883,O3,114
644,2018-09-06 13:00:00,105.096,O3,114
644,2018-09-06 12:00:00,93.2106,O3,114
644,2018-09-06 11:00:00,73.2483,O3,114
644,2018-09-06 10:00:00,56.8128,O3,114
644,2018-09-06 09:00:00,26.29,O3,114
644,2018-09-06 08:00:00,9.62111,O3,114
644,2018-09-06 07:00:00,2.19722,O3,114
644,2018-09-06 06:00:00,1.415,O3,114
644,2018-09-06 05:00:00,1.36333,O3,114
644,2018-09-06 04:00:00,1.28222,O3,114
644,2018-09-06 03:00:00,1.38333,O3,114
644,2018-09-06 02:00:00,1.72722,O3,114
644,2018-09-06 01:00:00,1.93389,O3,114
644,2018-09-06 00:00:00,3.11111,O3,114
644,2018-09-05 23:00:00,5.46111,O3,114
644,2018-09-05 22:00:00,25.5417,O3,114
644,2018-09-05 21:00:00,46.9389,O3,114
644,2018-09-05 20:00:00,77.0683,O3,114
644,2018-09-05 19:00:00,100.491,O3,114
644,2018-09-05 18:00:00,107.433,O3,114
644,2018-09-05 17:00:00,104.429,O3,114
644,2018-09-05 16:00:00,103.441,O3,114
644,2018-09-05 15:00:00,103.198,O3,114
644,2018-09-05 14:00:00,98.5006,O3,114
644,2018-09-05 13:00:00,94.5033,O3,114
644,2018-09-05 12:00:00,88.445,O3,114
644,2018-09-05 11:00:00,68.4761,O3,114
644,2018-09-05 10:00:00,30.6422,O3,114
644,2018-09-05 09:00:00,16.1,O3,114
644,2018-09-05 08:00:00,7.41389,O3,114
644,2018-09-05 07:00:00,3.66722,O3,114
644,2018-09-05 06:00:00,5.50556,O3,114
644,2018-09-05 05:00:00,6.40111,O3,114
644,2018-09-05 04:00:00,13.8761,O3,114
644,2018-09-05 03:00:00,17.0372,O3,114
644,2018-09-05 02:00:00,29.095,O3,114
644,2018-09-05 01:00:00,43.5194,O3,114
660,2018-09-07 13:00:00,374.224,CO,117
660,2018-09-07 12:00:00,438.487,CO,117
660,2018-09-07 11:00:00,513.059,CO,117
660,2018-09-07 10:00:00,520.017,CO,117
660,2018-09-07 09:00:00,486.392,CO,117
660,2018-09-07 08:00:00,552.582,CO,117
660,2018-09-07 07:00:00,499.4,CO,117
660,2018-09-07 06:00:00,495.941,CO,117
660,2018-09-07 05:00:00,439.142,CO,117
660,2018-09-07 04:00:00,438.686,CO,117
660,2018-09-07 03:00:00,433.122,CO,117
660,2018-09-07 02:00:00,424.217,CO,117
660,2018-09-07 01:00:00,388.351,CO,117
660,2018-09-07 00:00:00,402.08,CO,117
660,2018-09-06 23:00:00,439.706,CO,117
660,2018-09-06 22:00:00,502.404,CO,117
660,2018-09-06 21:00:00,480.241,CO,117
660,2018-09-06 20:00:00,437.467,CO,117
660,2018-09-06 19:00:00,381.527,CO,117
660,2018-09-06 18:00:00,370.174,CO,117
660,2018-09-06 17:00:00,349.727,CO,117
660,2018-09-06 16:00:00,366.511,CO,117
660,2018-09-06 15:00:00,350.576,CO,117
660,2018-09-06 14:00:00,357.626,CO,117
660,2018-09-06 13:00:00,365.926,CO,117
660,2018-09-06 12:00:00,381.069,CO,117
660,2018-09-06 11:00:00,413.618,CO,117
660,2018-09-06 10:00:00,491.154,CO,117
660,2018-09-06 09:00:00,595.243,CO,117
660,2018-09-06 08:00:00,472.491,CO,117
660,2018-09-06 07:00:00,456.54,CO,117
660,2018-09-06 06:00:00,403.851,CO,117
660,2018-09-06 05:00:00,408.294,CO,117
660,2018-09-06 04:00:00,400.699,CO,117
660,2018-09-06 03:00:00,401.369,CO,117
660,2018-09-06 02:00:00,376.583,CO,117
660,2018-09-06 01:00:00,404.608,CO,117
660,2018-09-06 00:00:00,414.805,CO,117
660,2018-09-05 23:00:00,487.235,CO,117
660,2018-09-05 22:00:00,543.54,CO,117
660,2018-09-05 21:00:00,492.98,CO,117
660,2018-09-05 20:00:00,382.587,CO,117
660,2018-09-05 19:00:00,353.104,CO,117
660,2018-09-05 18:00:00,356.326,CO,117
660,2018-09-05 17:00:00,347.636,CO,117
660,2018-09-05 16:00:00,360.246,CO,117
660,2018-09-05 15:00:00,348.18,CO,117
660,2018-09-05 14:00:00,352.302,CO,117
660,2018-09-05 13:00:00,374.995,CO,117
660,2018-09-05 11:00:00,415.242,CO,117
660,2018-09-05 10:00:00,438.778,CO,117
660,2018-09-05 09:00:00,437.295,CO,117
660,2018-09-05 08:00:00,464.891,CO,117
660,2018-09-05 07:00:00,451.928,CO,117
660,2018-09-05 06:00:00,399.826,CO,117
660,2018-09-05 05:00:00,388.587,CO,117
660,2018-09-05 04:00:00,368.906,CO,117
660,2018-09-05 03:00:00,345.421,CO,117
660,2018-09-05 02:00:00,343.752,CO,117
660,2018-09-05 01:00:00,348.702,CO,117
14395,2018-09-07 12:00:00,29.1513,PM10,117
14395,2018-09-07 11:00:00,34.7595,PM10,117
14395,2018-09-07 10:00:00,39.2602,PM10,117
14395,2018-09-07 09:00:00,39.7303,PM10,117
14395,2018-09-07 08:00:00,44.4706,PM10,117
14395,2018-09-07 07:00:00,38.1425,PM10,117
14395,2018-09-07 06:00:00,30.8364,PM10,117
14395,2018-09-07 05:00:00,26.3211,PM10,117
14395,2018-09-07 04:00:00,26.4981,PM10,117
14395,2018-09-07 03:00:00,28.7901,PM10,117
14395,2018-09-07 02:00:00,26.0997,PM10,117
14395,2018-09-07 01:00:00,29.636,PM10,117
14395,2018-09-07 00:00:00,29.2724,PM10,117
14395,2018-09-06 23:00:00,30.768,PM10,117
14395,2018-09-06 22:00:00,31.6071,PM10,117
14395,2018-09-06 21:00:00,27.2471,PM10,117
14395,2018-09-06 20:00:00,21.869,PM10,117
14395,2018-09-06 19:00:00,21.8692,PM10,117
14395,2018-09-06 18:00:00,19.2348,PM10,117
14395,2018-09-06 17:00:00,14.6722,PM10,117
14395,2018-09-06 16:00:00,18.1912,PM10,117
14395,2018-09-06 15:00:00,21.4888,PM10,117
14395,2018-09-06 14:00:00,17.8389,PM10,117
14395,2018-09-06 13:00:00,18.2536,PM10,117
14395,2018-09-06 12:00:00,19.7119,PM10,117
14395,2018-09-06 11:00:00,26.3208,PM10,117
14395,2018-09-06 10:00:00,28.5042,PM10,117
14395,2018-09-06 09:00:00,38.101,PM10,117
14395,2018-09-06 08:00:00,25.6237,PM10,117
14395,2018-09-06 07:00:00,34.2242,PM10,117
14395,2018-09-06 06:00:00,22.5914,PM10,117
14395,2018-09-06 05:00:00,19.0426,PM10,117
14395,2018-09-06 04:00:00,14.415,PM10,117
14395,2018-09-06 03:00:00,15.1237,PM10,117
14395,2018-09-06 02:00:00,14.9067,PM10,117
14395,2018-09-06 01:00:00,19.6891,PM10,117
14395,2018-09-06 00:00:00,21.3201,PM10,117
14395,2018-09-05 23:00:00,23.2336,PM10,117
14395,2018-09-05 22:00:00,27.3344,PM10,117
14395,2018-09-05 21:00:00,29.7979,PM10,117
14395,2018-09-05 20:00:00,17.2843,PM10,117
14395,2018-09-05 19:00:00,15.1618,PM10,117
14395,2018-09-05 18:00:00,15.8352,PM10,117
14395,2018-09-05 17:00:00,19.3968,PM10,117
14395,2018-09-05 16:00:00,18.3718,PM10,117
14395,2018-09-05 15:00:00,15.9603,PM10,117
14395,2018-09-05 14:00:00,19.6166,PM10,117
14395,2018-09-05 13:00:00,20.7001,PM10,117
14395,2018-09-05 12:00:00,68.2779,PM10,117
14395,2018-09-05 11:00:00,31.4079,PM10,117
14395,2018-09-05 10:00:00,25.7791,PM10,117
14395,2018-09-05 09:00:00,25.7275,PM10,117
14395,2018-09-05 08:00:00,28.1309,PM10,117
14395,2018-09-05 07:00:00,27.7219,PM10,117
14395,2018-09-05 06:00:00,26.3646,PM10,117
14395,2018-09-05 05:00:00,23.5124,PM10,117
14395,2018-09-05 04:00:00,14.9585,PM10,117
14395,2018-09-05 03:00:00,20.6111,PM10,117
14395,2018-09-05 02:00:00,15.2757,PM10,117
14395,2018-09-05 01:00:00,17.2506,PM10,117
658,2018-09-07 13:00:00,0.00027,C6H6,117
658,2018-09-07 12:00:00,0.00195,C6H6,117
658,2018-09-07 11:00:00,0.00171,C6H6,117
658,2018-09-07 10:00:00,0.00159,C6H6,117
658,2018-09-07 09:00:00,0.00381,C6H6,117
658,2018-09-07 08:00:00,0.02187,C6H6,117
658,2018-09-07 07:00:00,0.03301,C6H6,117
658,2018-09-07 06:00:00,0.03995,C6H6,117
658,2018-09-07 05:00:00,0.01696,C6H6,117
658,2018-09-07 04:00:00,0.00607,C6H6,117
658,2018-09-07 03:00:00,0.00387,C6H6,117
658,2018-09-07 02:00:00,0.00384,C6H6,117
658,2018-09-07 01:00:00,0.00517,C6H6,117
658,2018-09-07 00:00:00,0.0059,C6H6,117
658,2018-09-06 23:00:00,0.01848,C6H6,117
658,2018-09-06 22:00:00,0.00483,C6H6,117
658,2018-09-06 21:00:00,0.00381,C6H6,117
658,2018-09-06 20:00:00,0.00078,C6H6,117
658,2018-09-06 19:00:00,0.00035,C6H6,117
658,2018-09-06 18:00:00,0.00013,C6H6,117
658,2018-09-06 17:00:00,0.00028,C6H6,117
658,2018-09-06 16:00:00,0.00041,C6H6,117
658,2018-09-06 15:00:00,0.00017,C6H6,117
658,2018-09-06 14:00:00,8e-05,C6H6,117
658,2018-09-06 13:00:00,0.00024,C6H6,117
658,2018-09-06 12:00:00,0.00081,C6H6,117
658,2018-09-06 11:00:00,0.02859,C6H6,117
658,2018-09-06 10:00:00,0.00393,C6H6,117
658,2018-09-06 09:00:00,0.00399,C6H6,117
658,2018-09-06 08:00:00,0.00306,C6H6,117
658,2018-09-06 07:00:00,0.00348,C6H6,117
658,2018-09-06 06:00:00,0.00288,C6H6,117
658,2018-09-06 05:00:00,0.00348,C6H6,117
658,2018-09-06 04:00:00,0.00385,C6H6,117
658,2018-09-06 03:00:00,0.00193,C6H6,117
658,2018-09-06 02:00:00,0.00068,C6H6,117
658,2018-09-06 01:00:00,0.00471,C6H6,117
658,2018-09-06 00:00:00,0.00151,C6H6,117
658,2018-09-05 23:00:00,0.0059,C6H6,117
658,2018-09-05 22:00:00,0.00406,C6H6,117
658,2018-09-05 21:00:00,0.00317,C6H6,117
658,2018-09-05 20:00:00,0.00033,C6H6,117
658,2018-09-05 19:00:00,0.00027,C6H6,117
658,2018-09-05 18:00:00,0.00027,C6H6,117
658,2018-09-05 17:00:00,0.00458,C6H6,117
658,2018-09-05 16:00:00,0.00476,C6H6,117
658,2018-09-05 15:00:00,0.00458,C6H6,117
658,2018-09-05 14:00:00,0.0043,C6H6,117
658,2018-09-05 13:00:00,0.00018,C6H6,117
658,2018-09-05 11:00:00,0.04211,C6H6,117
658,2018-09-05 10:00:00,0.04131,C6H6,117
658,2018-09-05 09:00:00,0.00087,C6H6,117
658,2018-09-05 08:00:00,0.00246,C6H6,117
658,2018-09-05 07:00:00,0.00241,C6H6,117
658,2018-09-05 06:00:00,0.0021,C6H6,117
658,2018-09-05 05:00:00,0.00249,C6H6,117
658,2018-09-05 04:00:00,0.00087,C6H6,117
658,2018-09-05 03:00:00,0.00054,C6H6,117
658,2018-09-05 02:00:00,0.00083,C6H6,117
658,2018-09-05 01:00:00,0.03086,C6H6,117
665,2018-09-07 13:00:00,9.22221,NO2,117
665,2018-09-07 12:00:00,15.2429,NO2,117
665,2018-09-07 11:00:00,23.8182,NO2,117
665,2018-09-07 10:00:00,23.5829,NO2,117
665,2018-09-07 09:00:00,28.5398,NO2,117
665,2018-09-07 08:00:00,36.5452,NO2,117
665,2018-09-07 07:00:00,30.1995,NO2,117
665,2018-09-07 06:00:00,27.3538,NO2,117
665,2018-09-07 05:00:00,22.1266,NO2,117
665,2018-09-07 04:00:00,29.4241,NO2,117
665,2018-09-07 03:00:00,18.3552,NO2,117
665,2018-09-07 02:00:00,15.5557,NO2,117
665,2018-09-07 01:00:00,13.7526,NO2,117
665,2018-09-07 00:00:00,16.3099,NO2,117
665,2018-09-06 23:00:00,25.9347,NO2,117
665,2018-09-06 22:00:00,41.6619,NO2,117
665,2018-09-06 21:00:00,35.398,NO2,117
665,2018-09-06 20:00:00,27.3087,NO2,117
665,2018-09-06 19:00:00,13.3139,NO2,117
665,2018-09-06 18:00:00,10.1522,NO2,117
665,2018-09-06 17:00:00,7.776,NO2,117
665,2018-09-06 16:00:00,9.38102,NO2,117
665,2018-09-06 15:00:00,5.98987,NO2,117
665,2018-09-06 14:00:00,6.35103,NO2,117
665,2018-09-06 13:00:00,6.88851,NO2,117
665,2018-09-06 12:00:00,12.0796,NO2,117
665,2018-09-06 11:00:00,22.8978,NO2,117
665,2018-09-06 10:00:00,41.0198,NO2,117
665,2018-09-06 09:00:00,50.4816,NO2,117
665,2018-09-06 08:00:00,40.5955,NO2,117
665,2018-09-06 07:00:00,45.1349,NO2,117
665,2018-09-06 06:00:00,35.5733,NO2,117
665,2018-09-06 05:00:00,36.3232,NO2,117
665,2018-09-06 04:00:00,24.6744,NO2,117
665,2018-09-06 03:00:00,25.7419,NO2,117
665,2018-09-06 02:00:00,21.1249,NO2,117
665,2018-09-06 01:00:00,34.5217,NO2,117
665,2018-09-06 00:00:00,40.2014,NO2,117
665,2018-09-05 23:00:00,67.9111,NO2,117
665,2018-09-05 22:00:00,81.3354,NO2,117
665,2018-09-05 21:00:00,64.1115,NO2,117
665,2018-09-05 20:00:00,23.9276,NO2,117
665,2018-09-05 19:00:00,14.3177,NO2,117
665,2018-09-05 18:00:00,13.8572,NO2,117
665,2018-09-05 17:00:00,14.8573,NO2,117
665,2018-09-05 16:00:00,11.8093,NO2,117
665,2018-09-05 15:00:00,9.46706,NO2,117
665,2018-09-05 14:00:00,7.45946,NO2,117
665,2018-09-05 13:00:00,7.34527,NO2,117
665,2018-09-05 11:00:00,20.2077,NO2,117
665,2018-09-05 10:00:00,26.3622,NO2,117
665,2018-09-05 09:00:00,30.3286,NO2,117
665,2018-09-05 08:00:00,36.1511,NO2,117
665,2018-09-05 07:00:00,47.4803,NO2,117
665,2018-09-05 06:00:00,39.1328,NO2,117
665,2018-09-05 05:00:00,27.605,NO2,117
665,2018-09-05 04:00:00,17.6069,NO2,117
665,2018-09-05 03:00:00,20.8334,NO2,117
665,2018-09-05 02:00:00,21.3751,NO2,117
665,2018-09-05 01:00:00,23.0667,NO2,117
670,2018-09-07 12:00:00,15.9422,PM2.5,117
670,2018-09-07 11:00:00,19.4025,PM2.5,117
670,2018-09-07 10:00:00,24.1237,PM2.5,117
670,2018-09-07 09:00:00,26.5152,PM2.5,117
670,2018-09-07 08:00:00,24.5652,PM2.5,117
670,2018-09-07 07:00:00,23.6842,PM2.5,117
670,2018-09-07 06:00:00,18.7384,PM2.5,117
670,2018-09-07 05:00:00,18.9171,PM2.5,117
670,2018-09-07 04:00:00,18.6453,PM2.5,117
670,2018-09-07 03:00:00,18.6346,PM2.5,117
670,2018-09-07 02:00:00,23.101,PM2.5,117
670,2018-09-07 01:00:00,18.3846,PM2.5,117
670,2018-09-07 00:00:00,16.9999,PM2.5,117
670,2018-09-06 23:00:00,19.1384,PM2.5,117
670,2018-09-06 22:00:00,22.4068,PM2.5,117
670,2018-09-06 21:00:00,17.5361,PM2.5,117
670,2018-09-06 20:00:00,12.9376,PM2.5,117
670,2018-09-06 19:00:00,10.0277,PM2.5,117
670,2018-09-06 18:00:00,10.0864,PM2.5,117
670,2018-09-06 17:00:00,9.33011,PM2.5,117
670,2018-09-06 16:00:00,7.57445,PM2.5,117
670,2018-09-06 15:00:00,7.30073,PM2.5,117
670,2018-09-06 14:00:00,8.92144,PM2.5,117
670,2018-09-06 13:00:00,8.59774,PM2.5,117
670,2018-09-06 12:00:00,10.0604,PM2.5,117
670,2018-09-06 11:00:00,11.1459,PM2.5,117
670,2018-09-06 10:00:00,10.8142,PM2.5,117
670,2018-09-06 09:00:00,17.1172,PM2.5,117
670,2018-09-06 08:00:00,16.9595,PM2.5,117
670,2018-09-06 07:00:00,16.2642,PM2.5,117
670,2018-09-06 06:00:00,12.5036,PM2.5,117
670,2018-09-06 05:00:00,17.3823,PM2.5,117
670,2018-09-06 04:00:00,12.2994,PM2.5,117
670,2018-09-06 03:00:00,12.7538,PM2.5,117
670,2018-09-06 02:00:00,11.4363,PM2.5,117
670,2018-09-06 01:00:00,13.5293,PM2.5,117
670,2018-09-06 00:00:00,14.4064,PM2.5,117
670,2018-09-05 23:00:00,15.9487,PM2.5,117
670,2018-09-05 22:00:00,17.9002,PM2.5,117
670,2018-09-05 21:00:00,17.3839,PM2.5,117
670,2018-09-05 20:00:00,9.2533,PM2.5,117
670,2018-09-05 19:00:00,9.67686,PM2.5,117
670,2018-09-05 18:00:00,10.1445,PM2.5,117
670,2018-09-05 17:00:00,11.991,PM2.5,117
670,2018-09-05 16:00:00,10.563,PM2.5,117
670,2018-09-05 15:00:00,8.57618,PM2.5,117
670,2018-09-05 14:00:00,7.28135,PM2.5,117
670,2018-09-05 13:00:00,8.08326,PM2.5,117
670,2018-09-05 12:00:00,12.6335,PM2.5,117
670,2018-09-05 11:00:00,11.4857,PM2.5,117
670,2018-09-05 10:00:00,15.7866,PM2.5,117
670,2018-09-05 09:00:00,19.2528,PM2.5,117
670,2018-09-05 08:00:00,17.5534,PM2.5,117
670,2018-09-05 07:00:00,17.6228,PM2.5,117
670,2018-09-05 06:00:00,13.7639,PM2.5,117
670,2018-09-05 05:00:00,12.534,PM2.5,117
670,2018-09-05 04:00:00,11.2191,PM2.5,117
670,2018-09-05 03:00:00,13.8331,PM2.5,117
670,2018-09-05 02:00:00,12.7557,PM2.5,117
670,2018-09-05 01:00:00,14.2346,PM2.5,117
667,2018-09-07 13:00:00,112.738,O3,117
667,2018-09-07 12:00:00,90.4152,O3,117
667,2018-09-07 11:00:00,64.3853,O3,117
667,2018-09-07 10:00:00,46.7418,O3,117
667,2018-09-07 09:00:00,39.0386,O3,117
667,2018-09-07 08:00:00,22.8627,O3,117
667,2018-09-07 07:00:00,28.6476,O3,117
667,2018-09-07 06:00:00,28.7488,O3,117
667,2018-09-07 05:00:00,38.4153,O3,117
667,2018-09-07 04:00:00,23.1335,O3,117
667,2018-09-07 03:00:00,39.4405,O3,117
667,2018-09-07 02:00:00,53.9385,O3,117
667,2018-09-07 01:00:00,65.7594,O3,117
667,2018-09-07 00:00:00,72.0567,O3,117
667,2018-09-06 23:00:00,69.2123,O3,117
667,2018-09-06 22:00:00,52.1157,O3,117
667,2018-09-06 21:00:00,63.9969,O3,117
667,2018-09-06 20:00:00,78.0062,O3,117
667,2018-09-06 19:00:00,95.0393,O3,117
667,2018-09-06 18:00:00,99.6442,O3,117
667,2018-09-06 17:00:00,109.798,O3,117
667,2018-09-06 16:00:00,100.853,O3,117
667,2018-09-06 15:00:00,109.901,O3,117
667,2018-09-06 14:00:00,103.783,O3,117
667,2018-09-06 13:00:00,97.2558,O3,117
667,2018-09-06 12:00:00,86.6315,O3,117
667,2018-09-06 11:00:00,57.262,O3,117
667,2018-09-06 10:00:00,31.8314,O3,117
667,2018-09-06 09:00:00,9.14301,O3,117
667,2018-09-06 08:00:00,7.4181,O3,117
667,2018-09-06 07:00:00,4.01433,O3,117
667,2018-09-06 06:00:00,14.7399,O3,117
667,2018-09-06 05:00:00,15.8108,O3,117
667,2018-09-06 04:00:00,26.4118,O3,117
667,2018-09-06 03:00:00,28.5896,O3,117
667,2018-09-06 02:00:00,46.0304,O3,117
667,2018-09-06 01:00:00,36.7059,O3,117
667,2018-09-06 00:00:00,34.7482,O3,117
667,2018-09-05 23:00:00,16.4614,O3,117
667,2018-09-05 22:00:00,6.76304,O3,117
667,2018-09-05 21:00:00,29.1549,O3,117
667,2018-09-05 20:00:00,76.5684,O3,117
667,2018-09-05 19:00:00,92.6611,O3,117
667,2018-09-05 18:00:00,94.9295,O3,117
667,2018-09-05 17:00:00,91.4011,O3,117
667,2018-09-05 16:00:00,94.0201,O3,117
667,2018-09-05 15:00:00,94.6917,O3,117
667,2018-09-05 14:00:00,93.9356,O3,117
667,2018-09-05 13:00:00,86.8843,O3,117
667,2018-09-05 11:00:00,47.6843,O3,117
667,2018-09-05 10:00:00,30.1878,O3,117
667,2018-09-05 09:00:00,20.4276,O3,117
667,2018-09-05 08:00:00,11.3497,O3,117
667,2018-09-05 07:00:00,3.66741,O3,117
667,2018-09-05 06:00:00,13.4068,O3,117
667,2018-09-05 05:00:00,23.34,O3,117
667,2018-09-05 04:00:00,37.6478,O3,117
667,2018-09-05 03:00:00,47.0707,O3,117
667,2018-09-05 02:00:00,52.3829,O3,117
667,2018-09-05 01:00:00,54.634,O3,117
672,2018-09-07 12:00:00,7.33898,SO2,117
672,2018-09-07 11:00:00,13.8692,SO2,117
672,2018-09-07 10:00:00,5.60648,SO2,117
672,2018-09-07 09:00:00,4.54401,SO2,117
672,2018-09-07 08:00:00,2.14594,SO2,117
672,2018-09-07 07:00:00,1.80799,SO2,117
672,2018-09-07 06:00:00,1.88082,SO2,117
672,2018-09-07 05:00:00,1.73593,SO2,117
672,2018-09-07 04:00:00,1.5685,SO2,117
672,2018-09-07 03:00:00,1.81237,SO2,117
672,2018-09-07 02:00:00,1.74236,SO2,117
672,2018-09-07 01:00:00,1.92961,SO2,117
672,2018-09-07 00:00:00,1.98982,SO2,117
672,2018-09-06 23:00:00,1.95739,SO2,117
672,2018-09-06 22:00:00,1.77718,SO2,117
672,2018-09-06 21:00:00,1.6966,SO2,117
672,2018-09-06 20:00:00,1.55952,SO2,117
672,2018-09-06 19:00:00,1.67153,SO2,117
672,2018-09-06 18:00:00,1.62849,SO2,117
672,2018-09-06 17:00:00,1.64968,SO2,117
672,2018-09-06 16:00:00,1.69599,SO2,117
672,2018-09-06 15:00:00,1.83208,SO2,117
672,2018-09-06 14:00:00,1.79813,SO2,117
672,2018-09-06 13:00:00,1.96291,SO2,117
672,2018-09-06 12:00:00,2.25857,SO2,117
672,2018-09-06 11:00:00,2.49752,SO2,117
672,2018-09-06 10:00:00,2.55398,SO2,117
672,2018-09-06 09:00:00,2.6037,SO2,117
672,2018-09-06 08:00:00,2.04407,SO2,117
672,2018-09-06 07:00:00,1.80861,SO2,117
672,2018-09-06 06:00:00,1.51528,SO2,117
672,2018-09-06 05:00:00,1.46771,SO2,117
672,2018-09-06 04:00:00,1.61334,SO2,117
672,2018-09-06 03:00:00,1.60705,SO2,117
672,2018-09-06 02:00:00,1.67712,SO2,117
672,2018-09-06 01:00:00,1.45352,SO2,117
672,2018-09-06 00:00:00,1.53589,SO2,117
672,2018-09-05 23:00:00,1.90302,SO2,117
672,2018-09-05 22:00:00,1.79756,SO2,117
672,2018-09-05 21:00:00,1.55738,SO2,117
672,2018-09-05 20:00:00,1.40698,SO2,117
672,2018-09-05 19:00:00,1.43568,SO2,117
672,2018-09-05 18:00:00,1.44477,SO2,117
672,2018-09-05 17:00:00,1.26842,SO2,117
672,2018-09-05 16:00:00,1.5559,SO2,117
672,2018-09-05 15:00:00,1.8109,SO2,117
672,2018-09-05 14:00:00,2.52166,SO2,117
672,2018-09-05 13:00:00,3.18003,SO2,117
672,2018-09-05 11:00:00,3.41385,SO2,117
672,2018-09-05 10:00:00,3.56513,SO2,117
672,2018-09-05 08:00:00,1.86464,SO2,117
672,2018-09-05 07:00:00,1.97458,SO2,117
672,2018-09-05 06:00:00,1.73209,SO2,117
672,2018-09-05 05:00:00,1.5769,SO2,117
672,2018-09-05 04:00:00,1.8199,SO2,117
672,2018-09-05 03:00:00,1.68574,SO2,117
